id_User,assignment,userid,grade,attemptnumber,grupo,userna,tarea,duedate,grade,completionsubmit,lastlogin,timecreated,status,latest
1054,2155,394,-1,0,305-B,23050029,Reporte 2,1733550600,100,1,1729571356,1692472099,submitted,1
1050,2155,394,-1,0,305-B,23050025,Reporte 2,1733550600,100,1,1729386778,1692472099,submitted,1
1057,2155,394,-1,0,305-B,23050032,Reporte 2,1733550600,100,1,1729377189,1692472099,submitted,1
1051,2155,394,-1,0,305-B,23050026,Reporte 2,1733550600,100,1,1729378032,1692472099,submitted,1
1043,2155,394,-1,0,305-B,23050018,Reporte 2,1733550600,100,1,1729458765,1692472099,submitted,1
771,2155,394,-1,0,305-B,22050019,Reporte 2,1733550600,100,1,1729480452,1692472098,submitted,1
772,2155,394,-1,0,305-B,22050022,Reporte 2,1733550600,100,1,1729228854,1692472098,submitted,1
9,2155,394,-1,0,305-B,antonio.contreras,Reporte 2,1733550600,100,1,1729711475,1682702343,new,1
567,2155,394,-1,0,305-B,21050054,Reporte 2,1733550600,100,1,1729361079,1692472096,new,1
772,2219,771,90,0,305-B,22050022,Reporte de proyecto final,1734241800,100,1,1729228854,1692472098,submitted,1
1037,2219,771,90,0,305-B,23050012,Reporte de proyecto final,1734241800,100,1,1729719290,1692472099,submitted,1
1352,2219,771,90,0,305-B,23050045,Reporte de proyecto final,1734241800,100,1,1729359410,1696989989,submitted,1
1350,2219,771,90,0,305-B,23050043,Reporte de proyecto final,1734241800,100,1,1729369135,1696989989,submitted,1
567,2219,771,90,0,305-B,21050054,Reporte de proyecto final,1734241800,100,1,1729361079,1692472096,new,1
771,2219,771,90,0,305-B,22050019,Reporte de proyecto final,1734241800,100,1,1729480452,1692472098,submitted,1
1043,2219,771,90,0,305-B,23050018,Reporte de proyecto final,1734241800,100,1,1729458765,1692472099,new,1
1052,2219,771,90,0,305-B,23050027,Reporte de proyecto final,1734241800,100,1,1729278469,1692472099,new,1
9,2219,771,90,0,305-B,antonio.contreras,Reporte de proyecto final,1734241800,100,1,1729711475,1682702343,new,1
1051,2219,771,90,0,305-B,23050026,Reporte de proyecto final,1734241800,100,1,1729378032,1692472099,submitted,1
394,2219,771,90,0,305-B,20050022,Reporte de proyecto final,1734241800,100,1,1729387827,1692472095,submitted,1
1048,2219,771,90,0,305-B,23050023,Reporte de proyecto final,1734241800,100,1,1729575107,1692472099,submitted,1
1054,2219,771,90,0,305-B,23050029,Reporte de proyecto final,1734241800,100,1,1729571356,1692472099,submitted,1
1057,2219,771,90,0,305-B,23050032,Reporte de proyecto final,1734241800,100,1,1729377189,1692472099,submitted,1
762,1711,757,100,0,505B,22050008,Portafolio de evidencias 505B,0,100,1,1733617862,1692472098,submitted,1
757,1711,757,100,0,505B,22050003,Portafolio de evidencias 505B,0,100,1,1734207198,1692472098,submitted,1
767,1711,757,100,0,505B,22050014,Portafolio de evidencias 505B,0,100,1,1734467583,1692472098,submitted,1
788,1711,757,100,0,505B,22050044,Portafolio de evidencias 505B,0,100,1,1733850370,1692472098,submitted,1
787,1711,757,100,0,505B,22050042,Portafolio de evidencias 505B,0,100,1,1734197250,1692472098,submitted,1
48,1711,757,100,0,505B,alfonso.lopez,Portafolio de evidencias 505B,0,100,1,1734128480,1683230430,new,1
1223,1711,757,100,0,505B,22050061,Portafolio de evidencias 505B,0,100,1,1738043148,1692834261,submitted,1
779,1711,757,100,0,505B,22050030,Portafolio de evidencias 505B,0,100,1,1733585124,1692472098,submitted,1
774,1711,757,100,0,505B,22050024,Portafolio de evidencias 505B,0,100,1,1733885782,1692472098,submitted,1
761,1711,757,100,0,505B,22050007,Portafolio de evidencias 505B,0,100,1,1736606891,1692472098,submitted,1
795,1711,757,100,0,505B,22050056,Portafolio de evidencias 505B,0,100,1,1736566739,1692472098,submitted,1
777,1711,757,100,0,505B,22050027,Portafolio de evidencias 505B,0,100,1,1733953780,1692472098,submitted,1
563,1712,563,80,0,505B,21050046,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1725506111,1692472096,submitted,1
779,1712,563,80,0,505B,22050030,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1733585124,1692472098,submitted,1
757,1712,563,80,0,505B,22050003,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1734207198,1692472098,submitted,1
787,1712,563,80,0,505B,22050042,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1734197250,1692472098,submitted,1
788,1712,563,80,0,505B,22050044,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1733850370,1692472098,submitted,1
761,1712,563,80,0,505B,22050007,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1736606891,1692472098,submitted,1
48,1712,563,80,0,505B,alfonso.lopez,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1734128480,1683230430,new,1
795,1712,563,80,0,505B,22050056,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1736566739,1692472098,submitted,1
767,1712,563,80,0,505B,22050014,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1734467583,1692472098,submitted,1
1223,1712,563,80,0,505B,22050061,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1738043148,1692834261,new,1
774,1712,563,80,0,505B,22050024,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1733885782,1692472098,submitted,1
777,1712,563,80,0,505B,22050027,Actividad 1. InvestigaciÃ³n 505B,1725515940,100,1,1733953780,1692472098,submitted,1
563,1713,563,100,0,505B,21050046,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1725506111,1692472096,submitted,1
779,1713,563,100,0,505B,22050030,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1733585124,1692472098,submitted,1
787,1713,563,100,0,505B,22050042,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1734197250,1692472098,submitted,1
757,1713,563,100,0,505B,22050003,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1734207198,1692472098,submitted,1
788,1713,563,100,0,505B,22050044,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1733850370,1692472098,submitted,1
761,1713,563,100,0,505B,22050007,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1736606891,1692472098,submitted,1
795,1713,563,100,0,505B,22050056,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1736566739,1692472098,submitted,1
48,1713,563,100,0,505B,alfonso.lopez,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1734128480,1683230430,new,1
767,1713,563,100,0,505B,22050014,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1734467583,1692472098,submitted,1
774,1713,563,100,0,505B,22050024,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1733885782,1692472098,submitted,1
777,1713,563,100,0,505B,22050027,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1733953780,1692472098,submitted,1
1223,1713,563,100,0,505B,22050061,Actividad 2. PresentaciÃ³n electrÃ³nica 505B,1725515940,100,1,1738043148,1692834261,new,1
48,1720,757,100,0,505B,alfonso.lopez,Actividad 3. Resumen videos 505B,1725947940,100,1,1734128480,1683230430,new,1
787,1720,757,100,0,505B,22050042,Actividad 3. Resumen videos 505B,1725947940,100,1,1734197250,1692472098,submitted,1
757,1720,757,100,0,505B,22050003,Actividad 3. Resumen videos 505B,1725947940,100,1,1734207198,1692472098,submitted,1
761,1720,757,100,0,505B,22050007,Actividad 3. Resumen videos 505B,1725947940,100,1,1736606891,1692472098,submitted,1
774,1720,757,100,0,505B,22050024,Actividad 3. Resumen videos 505B,1725947940,100,1,1733885782,1692472098,submitted,1
777,1720,757,100,0,505B,22050027,Actividad 3. Resumen videos 505B,1725947940,100,1,1733953780,1692472098,submitted,1
767,1720,757,100,0,505B,22050014,Actividad 3. Resumen videos 505B,1725947940,100,1,1734467583,1692472098,submitted,1
779,1720,757,100,0,505B,22050030,Actividad 3. Resumen videos 505B,1725947940,100,1,1733585124,1692472098,submitted,1
1223,1720,757,100,0,505B,22050061,Actividad 3. Resumen videos 505B,1725947940,100,1,1738043148,1692834261,submitted,1
762,1720,757,100,0,505B,22050008,Actividad 3. Resumen videos 505B,1725947940,100,1,1733617862,1692472098,submitted,1
788,1720,757,100,0,505B,22050044,Actividad 3. Resumen videos 505B,1725947940,100,1,1733850370,1692472098,submitted,1
795,1720,757,100,0,505B,22050056,Actividad 3. Resumen videos 505B,1725947940,100,1,1736566739,1692472098,new,1
787,1721,757,100,0,505B,22050042,Actividad 4. Videos 505B,1726293540,100,1,1734197250,1692472098,submitted,1
757,1721,757,100,0,505B,22050003,Actividad 4. Videos 505B,1726293540,100,1,1734207198,1692472098,submitted,1
767,1721,757,100,0,505B,22050014,Actividad 4. Videos 505B,1726293540,100,1,1734467583,1692472098,submitted,1
777,1721,757,100,0,505B,22050027,Actividad 4. Videos 505B,1726293540,100,1,1733953780,1692472098,submitted,1
779,1721,757,100,0,505B,22050030,Actividad 4. Videos 505B,1726293540,100,1,1733585124,1692472098,submitted,1
774,1721,757,100,0,505B,22050024,Actividad 4. Videos 505B,1726293540,100,1,1733885782,1692472098,new,1
762,1721,757,100,0,505B,22050008,Actividad 4. Videos 505B,1726293540,100,1,1733617862,1692472098,submitted,1
761,1721,757,100,0,505B,22050007,Actividad 4. Videos 505B,1726293540,100,1,1736606891,1692472098,new,1
1223,1721,757,100,0,505B,22050061,Actividad 4. Videos 505B,1726293540,100,1,1738043148,1692834261,submitted,1
48,1721,757,100,0,505B,alfonso.lopez,Actividad 4. Videos 505B,1726293540,100,1,1734128480,1683230430,new,1
788,1721,757,100,0,505B,22050044,Actividad 4. Videos 505B,1726293540,100,1,1733850370,1692472098,submitted,1
795,1721,757,100,0,505B,22050056,Actividad 4. Videos 505B,1726293540,100,1,1736566739,1692472098,new,1
48,1751,761,80,0,505B,alfonso.lopez,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1734128480,1683230430,new,1
761,1751,761,80,0,505B,22050007,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1736606891,1692472098,submitted,1
774,1751,761,80,0,505B,22050024,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1733885782,1692472098,submitted,1
777,1751,761,80,0,505B,22050027,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1733953780,1692472098,new,1
1223,1751,761,80,0,505B,22050061,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1738043148,1692834261,new,1
788,1751,761,80,0,505B,22050044,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1733850370,1692472098,new,1
795,1751,761,80,0,505B,22050056,EvaluaciÃ³n unidad 1 505B,1726327800,100,1,1736566739,1692472098,new,1
1223,1790,757,100,0,505B,22050061,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1738043148,1692834261,submitted,1
779,1790,757,100,0,505B,22050030,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1733585124,1692472098,submitted,1
757,1790,757,100,0,505B,22050003,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1734207198,1692472098,submitted,1
767,1790,757,100,0,505B,22050014,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1734467583,1692472098,submitted,1
762,1790,757,100,0,505B,22050008,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1733617862,1692472098,submitted,1
774,1790,757,100,0,505B,22050024,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1733885782,1692472098,submitted,1
787,1790,757,100,0,505B,22050042,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1734197250,1692472098,submitted,1
788,1790,757,100,0,505B,22050044,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1733850370,1692472098,submitted,1
761,1790,757,100,0,505B,22050007,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1736606891,1692472098,submitted,1
777,1790,757,100,0,505B,22050027,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1733953780,1692472098,submitted,1
48,1790,757,100,0,505B,alfonso.lopez,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1734128480,1683230430,new,1
795,1790,757,100,0,505B,22050056,Actividad 5. InfografÃ­a 505B,1727071140,100,1,1736566739,1692472098,submitted,1
771,1802,756,100,0,505B,22050019,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1734145518,1692472098,submitted,1
781,1802,756,100,0,505B,22050035,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731205075,1692472098,submitted,1
766,1802,756,100,0,505B,22050013,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732717636,1692472098,submitted,1
792,1802,756,100,0,505B,22050052,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730697145,1692472098,submitted,1
765,1802,756,100,0,505B,22050012,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1728324751,1692472098,submitted,1
794,1802,756,100,0,505B,22050054,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730853099,1692472098,submitted,1
763,1802,756,100,0,505B,22050010,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731196791,1692472098,submitted,1
770,1802,756,100,0,505B,22050018,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732680585,1692472098,submitted,1
772,1802,756,100,0,505B,22050022,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1733851081,1692472098,submitted,1
780,1802,756,100,0,505B,22050031,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730912060,1692472098,submitted,1
776,1802,756,100,0,505B,22050026,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732381196,1692472098,submitted,1
798,1802,756,100,0,505B,22050063,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732674624,1692472098,submitted,1
790,1802,756,100,0,505B,22050049,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732843811,1692472098,submitted,1
783,1802,756,100,0,505B,22050037,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1733191219,1692472098,submitted,1
782,1802,756,100,0,505B,22050036,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731349211,1692472098,submitted,1
759,1802,756,100,0,505B,22050005,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731175642,1692472098,submitted,1
785,1802,756,100,0,505B,22050040,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730696580,1692472098,submitted,1
48,1802,756,100,0,505B,alfonso.lopez,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1734128480,1683230430,new,1
778,1802,756,100,0,505B,22050028,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731354073,1692472098,submitted,1
791,1802,756,100,0,505B,22050050,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732844484,1692472098,submitted,1
769,1802,756,100,0,505B,22050017,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732759403,1692472098,submitted,1
797,1802,756,100,0,505B,22050059,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732762933,1692472098,submitted,1
773,1802,756,100,0,505B,22050023,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732762557,1692472098,submitted,1
786,1802,756,100,0,505B,22050041,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1731130335,1692472098,submitted,1
784,1802,756,100,0,505B,22050038,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1733176668,1692472098,submitted,1
758,1802,756,100,0,505B,22050004,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1733246997,1692472098,new,1
1305,1802,756,100,0,505B,22050029,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1732676878,1696989988,submitted,1
799,1802,756,100,0,505B,22050066,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1733795745,1692472098,submitted,1
756,1802,756,100,0,505B,22050001,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730837584,1692472098,submitted,1
793,1802,756,100,0,505B,22050053,Actividad 5. InfografÃ­a 505A,1727243940,100,1,1730867948,1692472098,submitted,1
790,1803,756,100,0,505B,22050049,Actividad 6. Ejemplos 505A,1727243940,100,1,1732843811,1692472098,submitted,1
792,1803,756,100,0,505B,22050052,Actividad 6. Ejemplos 505A,1727243940,100,1,1730697145,1692472098,submitted,1
776,1803,756,100,0,505B,22050026,Actividad 6. Ejemplos 505A,1727243940,100,1,1732381196,1692472098,submitted,1
780,1803,756,100,0,505B,22050031,Actividad 6. Ejemplos 505A,1727243940,100,1,1730912060,1692472098,submitted,1
778,1803,756,100,0,505B,22050028,Actividad 6. Ejemplos 505A,1727243940,100,1,1731354073,1692472098,submitted,1
785,1803,756,100,0,505B,22050040,Actividad 6. Ejemplos 505A,1727243940,100,1,1730696580,1692472098,submitted,1
769,1803,756,100,0,505B,22050017,Actividad 6. Ejemplos 505A,1727243940,100,1,1732759403,1692472098,submitted,1
783,1803,756,100,0,505B,22050037,Actividad 6. Ejemplos 505A,1727243940,100,1,1733191219,1692472098,submitted,1
765,1803,756,100,0,505B,22050012,Actividad 6. Ejemplos 505A,1727243940,100,1,1728324751,1692472098,submitted,1
766,1803,756,100,0,505B,22050013,Actividad 6. Ejemplos 505A,1727243940,100,1,1732717636,1692472098,submitted,1
797,1803,756,100,0,505B,22050059,Actividad 6. Ejemplos 505A,1727243940,100,1,1732762933,1692472098,submitted,1
771,1803,756,100,0,505B,22050019,Actividad 6. Ejemplos 505A,1727243940,100,1,1734145518,1692472098,submitted,1
763,1803,756,100,0,505B,22050010,Actividad 6. Ejemplos 505A,1727243940,100,1,1731196791,1692472098,submitted,1
798,1803,756,100,0,505B,22050063,Actividad 6. Ejemplos 505A,1727243940,100,1,1732674624,1692472098,submitted,1
1305,1803,756,100,0,505B,22050029,Actividad 6. Ejemplos 505A,1727243940,100,1,1732676878,1696989988,submitted,1
781,1803,756,100,0,505B,22050035,Actividad 6. Ejemplos 505A,1727243940,100,1,1731205075,1692472098,submitted,1
791,1803,756,100,0,505B,22050050,Actividad 6. Ejemplos 505A,1727243940,100,1,1732844484,1692472098,submitted,1
786,1803,756,100,0,505B,22050041,Actividad 6. Ejemplos 505A,1727243940,100,1,1731130335,1692472098,submitted,1
784,1803,756,100,0,505B,22050038,Actividad 6. Ejemplos 505A,1727243940,100,1,1733176668,1692472098,submitted,1
756,1803,756,100,0,505B,22050001,Actividad 6. Ejemplos 505A,1727243940,100,1,1730837584,1692472098,submitted,1
759,1803,756,100,0,505B,22050005,Actividad 6. Ejemplos 505A,1727243940,100,1,1731175642,1692472098,submitted,1
773,1803,756,100,0,505B,22050023,Actividad 6. Ejemplos 505A,1727243940,100,1,1732762557,1692472098,submitted,1
799,1803,756,100,0,505B,22050066,Actividad 6. Ejemplos 505A,1727243940,100,1,1733795745,1692472098,submitted,1
770,1803,756,100,0,505B,22050018,Actividad 6. Ejemplos 505A,1727243940,100,1,1732680585,1692472098,submitted,1
794,1803,756,100,0,505B,22050054,Actividad 6. Ejemplos 505A,1727243940,100,1,1730853099,1692472098,submitted,1
793,1803,756,100,0,505B,22050053,Actividad 6. Ejemplos 505A,1727243940,100,1,1730867948,1692472098,submitted,1
782,1803,756,100,0,505B,22050036,Actividad 6. Ejemplos 505A,1727243940,100,1,1731349211,1692472098,submitted,1
48,1803,756,100,0,505B,alfonso.lopez,Actividad 6. Ejemplos 505A,1727243940,100,1,1734128480,1683230430,new,1
758,1803,756,100,0,505B,22050004,Actividad 6. Ejemplos 505A,1727243940,100,1,1733246997,1692472098,new,1
772,1803,756,100,0,505B,22050022,Actividad 6. Ejemplos 505A,1727243940,100,1,1733851081,1692472098,new,1
48,1826,757,80,0,505B,alfonso.lopez,Actividad 6. Ejemplos 505B,1727675940,100,1,1734128480,1683230430,new,1
757,1826,757,80,0,505B,22050003,Actividad 6. Ejemplos 505B,1727675940,100,1,1734207198,1692472098,submitted,1
779,1826,757,80,0,505B,22050030,Actividad 6. Ejemplos 505B,1727675940,100,1,1733585124,1692472098,submitted,1
762,1826,757,80,0,505B,22050008,Actividad 6. Ejemplos 505B,1727675940,100,1,1733617862,1692472098,submitted,1
1223,1826,757,80,0,505B,22050061,Actividad 6. Ejemplos 505B,1727675940,100,1,1738043148,1692834261,submitted,1
767,1826,757,80,0,505B,22050014,Actividad 6. Ejemplos 505B,1727675940,100,1,1734467583,1692472098,submitted,1
774,1826,757,80,0,505B,22050024,Actividad 6. Ejemplos 505B,1727675940,100,1,1733885782,1692472098,submitted,1
787,1826,757,80,0,505B,22050042,Actividad 6. Ejemplos 505B,1727675940,100,1,1734197250,1692472098,submitted,1
761,1826,757,80,0,505B,22050007,Actividad 6. Ejemplos 505B,1727675940,100,1,1736606891,1692472098,submitted,1
777,1826,757,80,0,505B,22050027,Actividad 6. Ejemplos 505B,1727675940,100,1,1733953780,1692472098,submitted,1
788,1826,757,80,0,505B,22050044,Actividad 6. Ejemplos 505B,1727675940,100,1,1733850370,1692472098,submitted,1
795,1826,757,80,0,505B,22050056,Actividad 6. Ejemplos 505B,1727675940,100,1,1736566739,1692472098,new,1
767,1855,757,100,0,505B,22050014,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1734467583,1692472098,submitted,1
779,1855,757,100,0,505B,22050030,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1733585124,1692472098,submitted,1
777,1855,757,100,0,505B,22050027,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1733953780,1692472098,submitted,1
788,1855,757,100,0,505B,22050044,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1733850370,1692472098,submitted,1
757,1855,757,100,0,505B,22050003,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1734207198,1692472098,submitted,1
762,1855,757,100,0,505B,22050008,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1733617862,1692472098,submitted,1
787,1855,757,100,0,505B,22050042,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1734197250,1692472098,submitted,1
774,1855,757,100,0,505B,22050024,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1733885782,1692472098,submitted,1
795,1855,757,100,0,505B,22050056,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1736566739,1692472098,new,1
1223,1855,757,100,0,505B,22050061,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1738043148,1692834261,submitted,1
761,1855,757,100,0,505B,22050007,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1736606891,1692472098,submitted,1
48,1855,757,100,0,505B,alfonso.lopez,Actividad 7. Idea de proyecto 505B,1728453540,100,1,1734128480,1683230430,new,1
767,1856,757,80,0,505B,22050014,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1734467583,1692472098,submitted,1
788,1856,757,80,0,505B,22050044,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1733850370,1692472098,submitted,1
777,1856,757,80,0,505B,22050027,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1733953780,1692472098,submitted,1
757,1856,757,80,0,505B,22050003,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1734207198,1692472098,submitted,1
762,1856,757,80,0,505B,22050008,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1733617862,1692472098,submitted,1
787,1856,757,80,0,505B,22050042,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1734197250,1692472098,submitted,1
774,1856,757,80,0,505B,22050024,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1733885782,1692472098,submitted,1
1223,1856,757,80,0,505B,22050061,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1738043148,1692834261,submitted,1
761,1856,757,80,0,505B,22050007,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1736606891,1692472098,submitted,1
795,1856,757,80,0,505B,22050056,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1736566739,1692472098,submitted,1
779,1856,757,80,0,505B,22050030,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1733585124,1692472098,submitted,1
48,1856,757,80,0,505B,alfonso.lopez,Actividad 8. InvestigaciÃ³n 505B,1728539940,100,1,1734128480,1683230430,new,1
798,1870,756,100,0,505B,22050063,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732674624,1692472098,submitted,1
785,1870,756,100,0,505B,22050040,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730696580,1692472098,submitted,1
790,1870,756,100,0,505B,22050049,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732843811,1692472098,submitted,1
776,1870,756,100,0,505B,22050026,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732381196,1692472098,submitted,1
797,1870,756,100,0,505B,22050059,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732762933,1692472098,submitted,1
765,1870,756,100,0,505B,22050012,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1728324751,1692472098,submitted,1
769,1870,756,100,0,505B,22050017,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732759403,1692472098,submitted,1
766,1870,756,100,0,505B,22050013,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732717636,1692472098,submitted,1
778,1870,756,100,0,505B,22050028,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731354073,1692472098,submitted,1
1305,1870,756,100,0,505B,22050029,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732676878,1696989988,submitted,1
781,1870,756,100,0,505B,22050035,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731205075,1692472098,submitted,1
773,1870,756,100,0,505B,22050023,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732762557,1692472098,submitted,1
793,1870,756,100,0,505B,22050053,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730867948,1692472098,submitted,1
792,1870,756,100,0,505B,22050052,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730697145,1692472098,submitted,1
783,1870,756,100,0,505B,22050037,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1733191219,1692472098,submitted,1
791,1870,756,100,0,505B,22050050,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732844484,1692472098,submitted,1
780,1870,756,100,0,505B,22050031,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730912060,1692472098,submitted,1
784,1870,756,100,0,505B,22050038,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1733176668,1692472098,submitted,1
786,1870,756,100,0,505B,22050041,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731130335,1692472098,new,1
799,1870,756,100,0,505B,22050066,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1733795745,1692472098,new,1
758,1870,756,100,0,505B,22050004,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1733246997,1692472098,submitted,1
756,1870,756,100,0,505B,22050001,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730837584,1692472098,submitted,1
770,1870,756,100,0,505B,22050018,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1732680585,1692472098,submitted,1
771,1870,756,100,0,505B,22050019,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1734145518,1692472098,submitted,1
772,1870,756,100,0,505B,22050022,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1733851081,1692472098,submitted,1
782,1870,756,100,0,505B,22050036,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731349211,1692472098,submitted,1
759,1870,756,100,0,505B,22050005,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731175642,1692472098,new,1
763,1870,756,100,0,505B,22050010,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1731196791,1692472098,new,1
48,1870,756,100,0,505B,alfonso.lopez,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1734128480,1683230430,new,1
794,1870,756,100,0,505B,22050054,Actividad 7. Idea de proyecto 505A,1728453540,100,1,1730853099,1692472098,submitted,1
